number of images:  37
1/f alpha -2.00833517987
1.42195125e-07
 
Photoreceptor Activity (proportion of diffraction)
 
index	obj_dist_mm	focus_D	off_axis_deg	wavelen_nm	pupil_mm	proportion
512	100.0	3.5	10.0	560.0	3.0	0.087
513	100.0	3.5	10.0	580.0	3.0	0.083
514	100.0	3.5	10.0	600.0	3.0	0.068
515	100.0	3.5	10.0	620.0	3.0	0.066
516	100.0	3.5	10.0	640.0	3.0	0.065
517	100.0	3.5	10.0	660.0	3.0	0.064
518	100.0	3.5	10.0	680.0	3.0	0.061
519	100.0	3.5	10.0	700.0	3.0	0.06
520	100.0	3.5	10.0	720.0	3.0	0.059
521	100.0	3.5	10.0	740.0	3.0	0.058
522	100.0	3.5	10.0	760.0	3.0	0.057
523	100.0	3.5	10.0	780.0	3.0	0.055
524	100.0	3.5	10.0	800.0	3.0	0.054
525	100.0	4.0	10.0	400.0	3.0	0.122
526	100.0	4.0	10.0	420.0	3.0	0.11
527	100.0	4.0	10.0	440.0	3.0	0.104
528	100.0	4.0	10.0	460.0	3.0	0.1
529	100.0	4.0	10.0	480.0	3.0	0.096
530	100.0	4.0	10.0	500.0	3.0	0.092
531	100.0	4.0	10.0	520.0	3.0	0.088
532	100.0	4.0	10.0	540.0	3.0	0.087
533	100.0	4.0	10.0	560.0	3.0	0.094
534	100.0	4.0	10.0	580.0	3.0	0.092
535	100.0	4.0	10.0	600.0	3.0	0.088
536	100.0	4.0	10.0	620.0	3.0	0.084
537	100.0	4.0	10.0	640.0	3.0	0.081
538	100.0	4.0	10.0	660.0	3.0	0.068
539	100.0	4.0	10.0	680.0	3.0	0.066
540	100.0	4.0	10.0	700.0	3.0	0.065
541	100.0	4.0	10.0	720.0	3.0	0.065
542	100.0	4.0	10.0	740.0	3.0	0.063
543	100.0	4.0	10.0	760.0	3.0	0.062
544	100.0	4.0	10.0	780.0	3.0	0.06
545	100.0	4.0	10.0	800.0	3.0	0.059
546	100.0	4.5	10.0	400.0	3.0	0.129
547	100.0	4.5	10.0	420.0	3.0	0.117
548	100.0	4.5	10.0	440.0	3.0	0.107
549	100.0	4.5	10.0	460.0	3.0	0.102
550	100.0	4.5	10.0	480.0	3.0	0.099
551	100.0	4.5	10.0	500.0	3.0	0.096
552	100.0	4.5	10.0	520.0	3.0	0.093
553	100.0	4.5	10.0	540.0	3.0	0.089
554	100.0	4.5	10.0	560.0	3.0	0.087
555	100.0	4.5	10.0	580.0	3.0	0.086
556	100.0	4.5	10.0	600.0	3.0	0.094
557	100.0	4.5	10.0	620.0	3.0	0.081
558	100.0	4.5	10.0	640.0	3.0	0.09
559	100.0	4.5	10.0	660.0	3.0	0.087
560	100.0	4.5	10.0	680.0	3.0	0.084
561	100.0	4.5	10.0	700.0	3.0	0.081
562	100.0	4.5	10.0	720.0	3.0	0.08
563	100.0	4.5	10.0	740.0	3.0	0.067
564	100.0	4.5	10.0	760.0	3.0	0.066
565	100.0	4.5	10.0	780.0	3.0	0.065
566	100.0	4.5	10.0	800.0	3.0	0.065
567	100.0	5.0	10.0	400.0	3.0	0.135
568	100.0	5.0	10.0	420.0	3.0	0.119
569	100.0	5.0	10.0	440.0	3.0	0.11
570	100.0	5.0	10.0	460.0	3.0	0.105
571	100.0	5.0	10.0	480.0	3.0	0.101
572	100.0	5.0	10.0	500.0	3.0	0.099
573	100.0	5.0	10.0	520.0	3.0	0.096
574	100.0	5.0	10.0	540.0	3.0	0.093
575	100.0	5.0	10.0	560.0	3.0	0.091
576	100.0	5.0	10.0	580.0	3.0	0.088
577	100.0	5.0	10.0	600.0	3.0	0.087
578	100.0	5.0	10.0	620.0	3.0	0.086
579	100.0	5.0	10.0	640.0	3.0	0.085
580	100.0	5.0	10.0	660.0	3.0	0.083
581	100.0	5.0	10.0	680.0	3.0	0.091
582	100.0	5.0	10.0	700.0	3.0	0.089
583	100.0	5.0	10.0	720.0	3.0	0.088
584	100.0	5.0	10.0	740.0	3.0	0.085
585	100.0	5.0	10.0	760.0	3.0	0.082
586	100.0	5.0	10.0	780.0	3.0	0.081
587	100.0	5.0	10.0	800.0	3.0	0.08
588	100.0	5.5	10.0	400.0	3.0	0.125
589	100.0	5.5	10.0	420.0	3.0	0.125
590	100.0	5.5	10.0	440.0	3.0	0.115
591	100.0	5.5	10.0	460.0	3.0	0.106
592	100.0	5.5	10.0	480.0	3.0	0.103
593	100.0	5.5	10.0	500.0	3.0	0.101
594	100.0	5.5	10.0	520.0	3.0	0.098
595	100.0	5.5	10.0	540.0	3.0	0.096
596	100.0	5.5	10.0	560.0	3.0	0.093
597	100.0	5.5	10.0	580.0	3.0	0.092
598	100.0	5.5	10.0	600.0	3.0	0.09
599	100.0	5.5	10.0	620.0	3.0	0.088
600	100.0	5.5	10.0	640.0	3.0	0.087
601	100.0	5.5	10.0	660.0	3.0	0.086
602	100.0	5.5	10.0	680.0	3.0	0.085
603	100.0	5.5	10.0	700.0	3.0	0.084
604	100.0	5.5	10.0	720.0	3.0	0.083
605	100.0	5.5	10.0	740.0	3.0	0.081
606	100.0	5.5	10.0	760.0	3.0	0.079
607	100.0	5.5	10.0	780.0	3.0	0.077
608	100.0	5.5	10.0	800.0	3.0	0.076
609	100.0	6.0	10.0	400.0	3.0	0.133
610	100.0	6.0	10.0	420.0	3.0	0.127
611	100.0	6.0	10.0	440.0	3.0	0.117
612	100.0	6.0	10.0	460.0	3.0	0.111
613	100.0	6.0	10.0	480.0	3.0	0.105
614	100.0	6.0	10.0	500.0	3.0	0.102
615	100.0	6.0	10.0	520.0	3.0	0.1
616	100.0	6.0	10.0	540.0	3.0	0.098
617	100.0	6.0	10.0	560.0	3.0	0.097
618	100.0	6.0	10.0	580.0	3.0	0.095
619	100.0	6.0	10.0	600.0	3.0	0.092
620	100.0	6.0	10.0	620.0	3.0	0.091
621	100.0	6.0	10.0	640.0	3.0	0.09
622	100.0	6.0	10.0	660.0	3.0	0.088
623	100.0	6.0	10.0	680.0	3.0	0.087
624	100.0	6.0	10.0	700.0	3.0	0.087
625	100.0	6.0	10.0	720.0	3.0	0.086
626	100.0	6.0	10.0	740.0	3.0	0.085
627	100.0	6.0	10.0	760.0	3.0	0.084
628	100.0	6.0	10.0	780.0	3.0	0.083
629	100.0	6.0	10.0	800.0	3.0	0.082
630	100.0	6.5	10.0	400.0	3.0	0.144
631	100.0	6.5	10.0	420.0	3.0	0.125
632	100.0	6.5	10.0	440.0	3.0	0.122
633	100.0	6.5	10.0	460.0	3.0	0.114
634	100.0	6.5	10.0	480.0	3.0	0.107
635	100.0	6.5	10.0	500.0	3.0	0.104
636	100.0	6.5	10.0	520.0	3.0	0.102
637	100.0	6.5	10.0	540.0	3.0	0.1
638	100.0	6.5	10.0	560.0	3.0	0.099
639	100.0	6.5	10.0	580.0	3.0	0.097
640	100.0	6.5	10.0	600.0	3.0	0.096
641	100.0	6.5	10.0	620.0	3.0	0.094
642	100.0	6.5	10.0	640.0	3.0	0.091
643	100.0	6.5	10.0	660.0	3.0	0.09
644	100.0	6.5	10.0	680.0	3.0	0.09
645	100.0	6.5	10.0	700.0	3.0	0.089
646	100.0	6.5	10.0	720.0	3.0	0.088
647	100.0	6.5	10.0	740.0	3.0	0.087
648	100.0	6.5	10.0	760.0	3.0	0.086
649	100.0	6.5	10.0	780.0	3.0	0.086
650	100.0	6.5	10.0	800.0	3.0	0.086
651	100.0	7.0	10.0	400.0	3.0	0.151
652	100.0	7.0	10.0	420.0	3.0	0.122
653	100.0	7.0	10.0	440.0	3.0	0.124
654	100.0	7.0	10.0	460.0	3.0	0.116
655	100.0	7.0	10.0	480.0	3.0	0.111
656	100.0	7.0	10.0	500.0	3.0	0.105
657	100.0	7.0	10.0	520.0	3.0	0.103
658	100.0	7.0	10.0	540.0	3.0	0.102
659	100.0	7.0	10.0	560.0	3.0	0.1
660	100.0	7.0	10.0	580.0	3.0	0.099
661	100.0	7.0	10.0	600.0	3.0	0.099
662	100.0	7.0	10.0	620.0	3.0	0.096
663	100.0	7.0	10.0	640.0	3.0	0.095
664	100.0	7.0	10.0	660.0	3.0	0.094
665	100.0	7.0	10.0	680.0	3.0	0.092
666	100.0	7.0	10.0	700.0	3.0	0.091
667	100.0	7.0	10.0	720.0	3.0	0.089
668	100.0	7.0	10.0	740.0	3.0	0.089
669	100.0	7.0	10.0	760.0	3.0	0.088
670	100.0	7.0	10.0	780.0	3.0	0.088
671	100.0	7.0	10.0	800.0	3.0	0.088
672	100.0	7.5	10.0	400.0	3.0	0.156
673	100.0	7.5	10.0	420.0	3.0	0.131
674	100.0	7.5	10.0	440.0	3.0	0.123
675	100.0	7.5	10.0	460.0	3.0	0.119
676	100.0	7.5	10.0	480.0	3.0	0.114
677	100.0	7.5	10.0	500.0	3.0	0.109
678	100.0	7.5	10.0	520.0	3.0	0.104
679	100.0	7.5	10.0	540.0	3.0	0.103
680	100.0	7.5	10.0	560.0	3.0	0.102
681	100.0	7.5	10.0	580.0	3.0	0.1
682	100.0	7.5	10.0	600.0	3.0	0.099
683	100.0	7.5	10.0	620.0	3.0	0.098
684	100.0	7.5	10.0	640.0	3.0	0.097
685	100.0	7.5	10.0	660.0	3.0	0.096
686	100.0	7.5	10.0	680.0	3.0	0.095
687	100.0	7.5	10.0	700.0	3.0	0.094
688	100.0	7.5	10.0	720.0	3.0	0.092
689	100.0	7.5	10.0	740.0	3.0	0.091
690	100.0	7.5	10.0	760.0	3.0	0.09
691	100.0	7.5	10.0	780.0	3.0	0.089
692	100.0	7.5	10.0	800.0	3.0	0.088
693	100.0	8.0	10.0	400.0	3.0	0.163
694	100.0	8.0	10.0	420.0	3.0	0.14
695	100.0	8.0	10.0	440.0	3.0	0.12
696	100.0	8.0	10.0	460.0	3.0	0.121
697	100.0	8.0	10.0	480.0	3.0	0.116
698	100.0	8.0	10.0	500.0	3.0	0.112
699	100.0	8.0	10.0	520.0	3.0	0.108
700	100.0	8.0	10.0	540.0	3.0	0.103
701	100.0	8.0	10.0	560.0	3.0	0.102
702	100.0	8.0	10.0	580.0	3.0	0.101
703	100.0	8.0	10.0	600.0	3.0	0.1
704	100.0	8.0	10.0	620.0	3.0	0.098
705	100.0	8.0	10.0	640.0	3.0	0.099
706	100.0	8.0	10.0	660.0	3.0	0.098
707	100.0	8.0	10.0	680.0	3.0	0.098
708	100.0	8.0	10.0	700.0	3.0	0.096
709	100.0	8.0	10.0	720.0	3.0	0.095
710	100.0	8.0	10.0	740.0	3.0	0.094
711	100.0	8.0	10.0	760.0	3.0	0.093
712	100.0	8.0	10.0	780.0	3.0	0.092
713	100.0	8.0	10.0	800.0	3.0	0.091
714	215.443	0.0	10.0	400.0	3.0	0.235
715	215.443	0.0	10.0	420.0	3.0	0.198
716	215.443	0.0	10.0	440.0	3.0	0.171
717	215.443	0.0	10.0	460.0	3.0	0.155
718	215.443	0.0	10.0	480.0	3.0	0.143
719	215.443	0.0	10.0	500.0	3.0	0.145
720	215.443	0.0	10.0	520.0	3.0	0.144
721	215.443	0.0	10.0	540.0	3.0	0.14
722	215.443	0.0	10.0	560.0	3.0	0.136
723	215.443	0.0	10.0	580.0	3.0	0.132
724	215.443	0.0	10.0	600.0	3.0	0.13
725	215.443	0.0	10.0	620.0	3.0	0.128
726	215.443	0.0	10.0	640.0	3.0	0.126
727	215.443	0.0	10.0	660.0	3.0	0.123
728	215.443	0.0	10.0	680.0	3.0	0.12
729	215.443	0.0	10.0	700.0	3.0	0.12
730	215.443	0.0	10.0	720.0	3.0	0.115
731	215.443	0.0	10.0	740.0	3.0	0.114
732	215.443	0.0	10.0	760.0	3.0	0.114
733	215.443	0.0	10.0	780.0	3.0	0.115
734	215.443	0.0	10.0	800.0	3.0	0.114
735	215.443	0.5	10.0	400.0	3.0	0.304
736	215.443	0.5	10.0	420.0	3.0	0.237
737	215.443	0.5	10.0	440.0	3.0	0.212
738	215.443	0.5	10.0	460.0	3.0	0.19
739	215.443	0.5	10.0	480.0	3.0	0.174
740	215.443	0.5	10.0	500.0	3.0	0.162
741	215.443	0.5	10.0	520.0	3.0	0.152
742	215.443	0.5	10.0	540.0	3.0	0.146
743	215.443	0.5	10.0	560.0	3.0	0.14
744	215.443	0.5	10.0	580.0	3.0	0.142
745	215.443	0.5	10.0	600.0	3.0	0.143
746	215.443	0.5	10.0	620.0	3.0	0.143
747	215.443	0.5	10.0	640.0	3.0	0.142
748	215.443	0.5	10.0	660.0	3.0	0.14
749	215.443	0.5	10.0	680.0	3.0	0.137
750	215.443	0.5	10.0	700.0	3.0	0.136
751	215.443	0.5	10.0	720.0	3.0	0.134
752	215.443	0.5	10.0	740.0	3.0	0.133
753	215.443	0.5	10.0	760.0	3.0	0.131
754	215.443	0.5	10.0	780.0	3.0	0.129
755	215.443	0.5	10.0	800.0	3.0	0.129
756	215.443	1.0	10.0	400.0	3.0	0.385
757	215.443	1.0	10.0	420.0	3.0	0.301
758	215.443	1.0	10.0	440.0	3.0	0.251
759	215.443	1.0	10.0	460.0	3.0	0.223
760	215.443	1.0	10.0	480.0	3.0	0.205
761	215.443	1.0	10.0	500.0	3.0	0.191
762	215.443	1.0	10.0	520.0	3.0	0.178
763	215.443	1.0	10.0	540.0	3.0	0.17
764	215.443	1.0	10.0	560.0	3.0	0.163
765	215.443	1.0	10.0	580.0	3.0	0.156
766	215.443	1.0	10.0	600.0	3.0	0.15
767	215.443	1.0	10.0	620.0	3.0	0.146
768	215.443	1.0	10.0	640.0	3.0	0.142
769	215.443	1.0	10.0	660.0	3.0	0.139
770	215.443	1.0	10.0	680.0	3.0	0.138
771	215.443	1.0	10.0	700.0	3.0	0.138
772	215.443	1.0	10.0	720.0	3.0	0.141
773	215.443	1.0	10.0	740.0	3.0	0.141
774	215.443	1.0	10.0	760.0	3.0	0.141
775	215.443	1.0	10.0	780.0	3.0	0.141
776	215.443	1.0	10.0	800.0	3.0	0.14
777	215.443	1.5	10.0	400.0	3.0	0.478
778	215.443	1.5	10.0	420.0	3.0	0.37
779	215.443	1.5	10.0	440.0	3.0	0.299
780	215.443	1.5	10.0	460.0	3.0	0.26
781	215.443	1.5	10.0	480.0	3.0	0.228
782	215.443	1.5	10.0	500.0	3.0	0.216
783	215.443	1.5	10.0	520.0	3.0	0.203
784	215.443	1.5	10.0	540.0	3.0	0.196
785	215.443	1.5	10.0	560.0	3.0	0.184
786	215.443	1.5	10.0	580.0	3.0	0.177
787	215.443	1.5	10.0	600.0	3.0	0.172
788	215.443	1.5	10.0	620.0	3.0	0.166
789	215.443	1.5	10.0	640.0	3.0	0.163
790	215.443	1.5	10.0	660.0	3.0	0.159
791	215.443	1.5	10.0	680.0	3.0	0.154
792	215.443	1.5	10.0	700.0	3.0	0.15
793	215.443	1.5	10.0	720.0	3.0	0.147
794	215.443	1.5	10.0	740.0	3.0	0.145
795	215.443	1.5	10.0	760.0	3.0	0.141
796	215.443	1.5	10.0	780.0	3.0	0.139
797	215.443	1.5	10.0	800.0	3.0	0.136
798	215.443	2.0	10.0	400.0	3.0	0.599
799	215.443	2.0	10.0	420.0	3.0	0.448
800	215.443	2.0	10.0	440.0	3.0	0.361
801	215.443	2.0	10.0	460.0	3.0	0.301
802	215.443	2.0	10.0	480.0	3.0	0.27
803	215.443	2.0	10.0	500.0	3.0	0.242
804	215.443	2.0	10.0	520.0	3.0	0.221
805	215.443	2.0	10.0	540.0	3.0	0.214
806	215.443	2.0	10.0	560.0	3.0	0.203
807	215.443	2.0	10.0	580.0	3.0	0.199
808	215.443	2.0	10.0	600.0	3.0	0.193
809	215.443	2.0	10.0	620.0	3.0	0.187
810	215.443	2.0	10.0	640.0	3.0	0.18
811	215.443	2.0	10.0	660.0	3.0	0.175
812	215.443	2.0	10.0	680.0	3.0	0.172
813	215.443	2.0	10.0	700.0	3.0	0.169
814	215.443	2.0	10.0	720.0	3.0	0.165
815	215.443	2.0	10.0	740.0	3.0	0.162
816	215.443	2.0	10.0	760.0	3.0	0.16
817	215.443	2.0	10.0	780.0	3.0	0.157
818	215.443	2.0	10.0	800.0	3.0	0.154
819	215.443	2.5	10.0	400.0	3.0	0.833
820	215.443	2.5	10.0	420.0	3.0	0.526
821	215.443	2.5	10.0	440.0	3.0	0.426
822	215.443	2.5	10.0	460.0	3.0	0.358
823	215.443	2.5	10.0	480.0	3.0	0.31
824	215.443	2.5	10.0	500.0	3.0	0.28
825	215.443	2.5	10.0	520.0	3.0	0.257
826	215.443	2.5	10.0	540.0	3.0	0.238
827	215.443	2.5	10.0	560.0	3.0	0.223
828	215.443	2.5	10.0	580.0	3.0	0.214
829	215.443	2.5	10.0	600.0	3.0	0.208
830	215.443	2.5	10.0	620.0	3.0	0.2
831	215.443	2.5	10.0	640.0	3.0	0.198
832	215.443	2.5	10.0	660.0	3.0	0.195
833	215.443	2.5	10.0	680.0	3.0	0.191
834	215.443	2.5	10.0	700.0	3.0	0.187
835	215.443	2.5	10.0	720.0	3.0	0.182
836	215.443	2.5	10.0	740.0	3.0	0.178
837	215.443	2.5	10.0	760.0	3.0	0.174
838	215.443	2.5	10.0	780.0	3.0	0.171
839	215.443	2.5	10.0	800.0	3.0	0.169
840	215.443	3.0	10.0	400.0	3.0	0.88
841	215.443	3.0	10.0	420.0	3.0	0.683
842	215.443	3.0	10.0	440.0	3.0	0.502
843	215.443	3.0	10.0	460.0	3.0	0.419
844	215.443	3.0	10.0	480.0	3.0	0.361
845	215.443	3.0	10.0	500.0	3.0	0.323
846	215.443	3.0	10.0	520.0	3.0	0.287
847	215.443	3.0	10.0	540.0	3.0	0.272
848	215.443	3.0	10.0	560.0	3.0	0.254
849	215.443	3.0	10.0	580.0	3.0	0.241
850	215.443	3.0	10.0	600.0	3.0	0.227
851	215.443	3.0	10.0	620.0	3.0	0.218
852	215.443	3.0	10.0	640.0	3.0	0.21
853	215.443	3.0	10.0	660.0	3.0	0.208
854	215.443	3.0	10.0	680.0	3.0	0.203
855	215.443	3.0	10.0	700.0	3.0	0.198
856	215.443	3.0	10.0	720.0	3.0	0.195
857	215.443	3.0	10.0	740.0	3.0	0.194
858	215.443	3.0	10.0	760.0	3.0	0.191
859	215.443	3.0	10.0	780.0	3.0	0.189
860	215.443	3.0	10.0	800.0	3.0	0.185
861	215.443	3.5	10.0	400.0	3.0	0.74
862	215.443	3.5	10.0	420.0	3.0	0.872
863	215.443	3.5	10.0	440.0	3.0	0.59
864	215.443	3.5	10.0	460.0	3.0	0.49
865	215.443	3.5	10.0	480.0	3.0	0.42
866	215.443	3.5	10.0	500.0	3.0	0.371
867	215.443	3.5	10.0	520.0	3.0	0.336
868	215.443	3.5	10.0	540.0	3.0	0.304
869	215.443	3.5	10.0	560.0	3.0	0.28
870	215.443	3.5	10.0	580.0	3.0	0.269
871	215.443	3.5	10.0	600.0	3.0	0.256
872	215.443	3.5	10.0	620.0	3.0	0.247
873	215.443	3.5	10.0	640.0	3.0	0.237
874	215.443	3.5	10.0	660.0	3.0	0.227
875	215.443	3.5	10.0	680.0	3.0	0.219
876	215.443	3.5	10.0	700.0	3.0	0.214
877	215.443	3.5	10.0	720.0	3.0	0.207
878	215.443	3.5	10.0	740.0	3.0	0.205
879	215.443	3.5	10.0	760.0	3.0	0.202
880	215.443	3.5	10.0	780.0	3.0	0.198
881	215.443	3.5	10.0	800.0	3.0	0.195
882	215.443	4.0	10.0	400.0	3.0	0.604
883	215.443	4.0	10.0	420.0	3.0	0.874
884	215.443	4.0	10.0	440.0	3.0	0.777
885	215.443	4.0	10.0	460.0	3.0	0.56
886	215.443	4.0	10.0	480.0	3.0	0.489
887	215.443	4.0	10.0	500.0	3.0	0.429
888	215.443	4.0	10.0	520.0	3.0	0.385
889	215.443	4.0	10.0	540.0	3.0	0.347
890	215.443	4.0	10.0	560.0	3.0	0.325
891	215.443	4.0	10.0	580.0	3.0	0.302
892	215.443	4.0	10.0	600.0	3.0	0.283
893	215.443	4.0	10.0	620.0	3.0	0.27
894	215.443	4.0	10.0	640.0	3.0	0.262
895	215.443	4.0	10.0	660.0	3.0	0.253
896	215.443	4.0	10.0	680.0	3.0	0.245
897	215.443	4.0	10.0	700.0	3.0	0.239
898	215.443	4.0	10.0	720.0	3.0	0.231
899	215.443	4.0	10.0	740.0	3.0	0.224
900	215.443	4.0	10.0	760.0	3.0	0.218
901	215.443	4.0	10.0	780.0	3.0	0.214
902	215.443	4.0	10.0	800.0	3.0	0.209
903	215.443	4.5	10.0	400.0	3.0	0.504
904	215.443	4.5	10.0	420.0	3.0	0.754
905	215.443	4.5	10.0	440.0	3.0	0.894
906	215.443	4.5	10.0	460.0	3.0	0.718
907	215.443	4.5	10.0	480.0	3.0	0.555
908	215.443	4.5	10.0	500.0	3.0	0.495
909	215.443	4.5	10.0	520.0	3.0	0.443
910	215.443	4.5	10.0	540.0	3.0	0.4
911	215.443	4.5	10.0	560.0	3.0	0.369
912	215.443	4.5	10.0	580.0	3.0	0.34
913	215.443	4.5	10.0	600.0	3.0	0.323
914	215.443	4.5	10.0	620.0	3.0	0.306
915	215.443	4.5	10.0	640.0	3.0	0.291
916	215.443	4.5	10.0	660.0	3.0	0.277
917	215.443	4.5	10.0	680.0	3.0	0.266
918	215.443	4.5	10.0	700.0	3.0	0.261
919	215.443	4.5	10.0	720.0	3.0	0.254
920	215.443	4.5	10.0	740.0	3.0	0.247
921	215.443	4.5	10.0	760.0	3.0	0.241
922	215.443	4.5	10.0	780.0	3.0	0.237
923	215.443	4.5	10.0	800.0	3.0	0.231
924	215.443	5.0	10.0	400.0	3.0	0.431
925	215.443	5.0	10.0	420.0	3.0	0.629
926	215.443	5.0	10.0	440.0	3.0	0.854
927	215.443	5.0	10.0	460.0	3.0	0.871
928	215.443	5.0	10.0	480.0	3.0	0.686
929	215.443	5.0	10.0	500.0	3.0	0.558
930	215.443	5.0	10.0	520.0	3.0	0.506
931	215.443	5.0	10.0	540.0	3.0	0.458
932	215.443	5.0	10.0	560.0	3.0	0.422
933	215.443	5.0	10.0	580.0	3.0	0.391
934	215.443	5.0	10.0	600.0	3.0	0.367
935	215.443	5.0	10.0	620.0	3.0	0.343
936	215.443	5.0	10.0	640.0	3.0	0.327
937	215.443	5.0	10.0	660.0	3.0	0.315
938	215.443	5.0	10.0	680.0	3.0	0.301
939	215.443	5.0	10.0	700.0	3.0	0.29
940	215.443	5.0	10.0	720.0	3.0	0.279
941	215.443	5.0	10.0	740.0	3.0	0.269
942	215.443	5.0	10.0	760.0	3.0	0.26
943	215.443	5.0	10.0	780.0	3.0	0.257
944	215.443	5.0	10.0	800.0	3.0	0.252
945	215.443	5.5	10.0	400.0	3.0	0.381
946	215.443	5.5	10.0	420.0	3.0	0.539
947	215.443	5.5	10.0	440.0	3.0	0.734
948	215.443	5.5	10.0	460.0	3.0	0.883
949	215.443	5.5	10.0	480.0	3.0	0.845
950	215.443	5.5	10.0	500.0	3.0	0.683
951	215.443	5.5	10.0	520.0	3.0	0.569
952	215.443	5.5	10.0	540.0	3.0	0.522
953	215.443	5.5	10.0	560.0	3.0	0.484
954	215.443	5.5	10.0	580.0	3.0	0.447
955	215.443	5.5	10.0	600.0	3.0	0.418
956	215.443	5.5	10.0	620.0	3.0	0.392
957	215.443	5.5	10.0	640.0	3.0	0.372
958	215.443	5.5	10.0	660.0	3.0	0.353
959	215.443	5.5	10.0	680.0	3.0	0.336
960	215.443	5.5	10.0	700.0	3.0	0.322
961	215.443	5.5	10.0	720.0	3.0	0.312
962	215.443	5.5	10.0	740.0	3.0	0.303
963	215.443	5.5	10.0	760.0	3.0	0.293
964	215.443	5.5	10.0	780.0	3.0	0.284
965	215.443	5.5	10.0	800.0	3.0	0.276
966	215.443	6.0	10.0	400.0	3.0	0.34
967	215.443	6.0	10.0	420.0	3.0	0.474
968	215.443	6.0	10.0	440.0	3.0	0.625
969	215.443	6.0	10.0	460.0	3.0	0.813
970	215.443	6.0	10.0	480.0	3.0	0.892
971	215.443	6.0	10.0	500.0	3.0	0.833
972	215.443	6.0	10.0	520.0	3.0	0.696
973	215.443	6.0	10.0	540.0	3.0	0.586
974	215.443	6.0	10.0	560.0	3.0	0.543
975	215.443	6.0	10.0	580.0	3.0	0.508
976	215.443	6.0	10.0	600.0	3.0	0.476
977	215.443	6.0	10.0	620.0	3.0	0.446
978	215.443	6.0	10.0	640.0	3.0	0.423
979	215.443	6.0	10.0	660.0	3.0	0.4
980	215.443	6.0	10.0	680.0	3.0	0.383
981	215.443	6.0	10.0	700.0	3.0	0.366
982	215.443	6.0	10.0	720.0	3.0	0.35
983	215.443	6.0	10.0	740.0	3.0	0.337
984	215.443	6.0	10.0	760.0	3.0	0.324
985	215.443	6.0	10.0	780.0	3.0	0.313
986	215.443	6.0	10.0	800.0	3.0	0.304
987	215.443	6.5	10.0	400.0	3.0	0.315
988	215.443	6.5	10.0	420.0	3.0	0.423
989	215.443	6.5	10.0	440.0	3.0	0.547
990	215.443	6.5	10.0	460.0	3.0	0.692
991	215.443	6.5	10.0	480.0	3.0	0.842
992	215.443	6.5	10.0	500.0	3.0	0.895
993	215.443	6.5	10.0	520.0	3.0	0.843
994	215.443	6.5	10.0	540.0	3.0	0.728
995	215.443	6.5	10.0	560.0	3.0	0.613
996	215.443	6.5	10.0	580.0	3.0	0.567
997	215.443	6.5	10.0	600.0	3.0	0.533
998	215.443	6.5	10.0	620.0	3.0	0.506
999	215.443	6.5	10.0	640.0	3.0	0.48
1000	215.443	6.5	10.0	660.0	3.0	0.455
1001	215.443	6.5	10.0	680.0	3.0	0.434
1002	215.443	6.5	10.0	700.0	3.0	0.414
1003	215.443	6.5	10.0	720.0	3.0	0.395
1004	215.443	6.5	10.0	740.0	3.0	0.378
1005	215.443	6.5	10.0	760.0	3.0	0.364
1006	215.443	6.5	10.0	780.0	3.0	0.354
1007	215.443	6.5	10.0	800.0	3.0	0.342
1008	215.443	7.0	10.0	400.0	3.0	0.287
1009	215.443	7.0	10.0	420.0	3.0	0.386
1010	215.443	7.0	10.0	440.0	3.0	0.492
1011	215.443	7.0	10.0	460.0	3.0	0.602
1012	215.443	7.0	10.0	480.0	3.0	0.743
1013	215.443	7.0	10.0	500.0	3.0	0.851
1014	215.443	7.0	10.0	520.0	3.0	0.894
1015	215.443	7.0	10.0	540.0	3.0	0.863
1016	215.443	7.0	10.0	560.0	3.0	0.772
1017	215.443	7.0	10.0	580.0	3.0	0.663
1018	215.443	7.0	10.0	600.0	3.0	0.596
1019	215.443	7.0	10.0	620.0	3.0	0.564
1020	215.443	7.0	10.0	640.0	3.0	0.537
1021	215.443	7.0	10.0	660.0	3.0	0.514
1022	215.443	7.0	10.0	680.0	3.0	0.488
1023	215.443	7.0	10.0	700.0	3.0	0.467
1024	215.443	7.0	10.0	720.0	3.0	0.448
1025	215.443	7.0	10.0	740.0	3.0	0.431
1026	215.443	7.0	10.0	760.0	3.0	0.416
1027	215.443	7.0	10.0	780.0	3.0	0.401
1028	215.443	7.0	10.0	800.0	3.0	0.386
1029	215.443	7.5	10.0	400.0	3.0	0.271
1030	215.443	7.5	10.0	420.0	3.0	0.353
1031	215.443	7.5	10.0	440.0	3.0	0.445
1032	215.443	7.5	10.0	460.0	3.0	0.538
1033	215.443	7.5	10.0	480.0	3.0	0.642
1034	215.443	7.5	10.0	500.0	3.0	0.77
1035	215.443	7.5	10.0	520.0	3.0	0.852
1036	215.443	7.5	10.0	540.0	3.0	0.888
1037	215.443	7.5	10.0	560.0	3.0	0.884
1038	215.443	7.5	10.0	580.0	3.0	0.819
1039	215.443	7.5	10.0	600.0	3.0	0.731
1040	215.443	7.5	10.0	620.0	3.0	0.644
1041	215.443	7.5	10.0	640.0	3.0	0.597
1042	215.443	7.5	10.0	660.0	3.0	0.57
1043	215.443	7.5	10.0	680.0	3.0	0.547
